#1:ny	2:kappa_y	3:T	4:1.abs	5:1.angle	6:2.abs	7:2.angle	8:tr.abs	9:tr.angle,	10:rho_kappa.tr
23	1.44513	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.984335
23	1.44513	0.48	1	1.71646	1	-1.71646	0.290293	-3.14159	0.98239
23	1.44513	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.980438
23	1.44513	0.52	1	1.56366	1	-1.56366	0.0142729	-2.25578e-13	0.978497
23	1.44513	0.54	1	1.49248	1	-1.49248	0.156469	-1.63196e-14	0.976582
23	1.44513	0.56	1	1.42474	1	-1.42474	0.291076	-6.48415e-15	0.974708
23	1.44513	0.58	1	-1.36036	1	1.36036	0.417774	0	0.972884
23	1.44513	0.6	1	-1.29924	1	1.29924	0.536455	2.27651e-15	0.97112
23	1.44513	0.62	1	-1.24128	1	1.24128	0.647176	3.43098e-15	0.969424
23	1.44513	0.64	1	1.18634	1	-1.18634	0.750119	-3.25614e-15	0.967801
23	1.44513	0.66	1	-1.13428	1	1.13428	0.845561	4.0703e-15	0.966255
23	1.44513	0.68	1	-1.08499	1	1.08499	0.933842	3.09108e-15	0.964788
23	1.44513	0.7	1	-1.03832	1	1.03832	1.01534	1.31213e-15	0.963403
23	1.44513	0.72	1	0.994125	1	-0.994125	1.09047	-5.09055e-16	0.962099
23	1.44513	0.74	1	0.952285	1	-0.952285	1.15965	-7.65905e-16	0.960877
23	1.44513	0.76	1	-0.912667	1	0.912667	1.22328	8.16824e-16	0.959735
23	1.44513	0.78	1	-0.875147	1	0.875147	1.28177	1.47248e-15	0.958672
23	1.44513	0.8	1	0.839606	1	-0.839606	1.33551	-1.49636e-15	0.957687
23	1.44513	0.82	1	-0.80593	1	0.80593	1.38488	1.84385e-15	0.956776
23	1.44513	0.84	1	-0.77401	1	0.77401	1.43023	1.31964e-15	0.955938
23	1.44513	0.86	1	-0.743745	1	0.743745	1.47188	-1.20687e-15	0.955168
23	1.44513	0.88	1	-0.715036	1	0.715036	1.51014	1.69091e-15	0.954466
23	1.44513	0.9	1	0.687793	1	-0.687793	1.5453	-1.43691e-16	0.953827
23	1.44513	0.92	1	0.66193	1	-0.66193	1.57762	2.81494e-16	0.953248
23	1.44513	0.94	1	0.637365	1	-0.637365	1.60733	-9.67013e-16	0.952727
23	1.44513	0.96	1	-0.614022	1	0.614022	1.63467	-1.35834e-16	0.952261
23	1.44513	0.98	1	0.59183	1	-0.59183	1.65984	-5.35098e-16	0.951846
23	1.44513	1	1	0.570721	1	-0.570721	1.68302	3.95796e-16	0.95148

24	1.50796	0.02	1	-3.14159	1	2.27194	1.81389	2.70677	1
24	1.50796	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
24	1.50796	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
24	1.50796	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
24	1.50796	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	1
24	1.50796	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999999
24	1.50796	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.999993
24	1.50796	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.999969
24	1.50796	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.999907
24	1.50796	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.999773
24	1.50796	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.999533
24	1.50796	0.24	1	-2.8079	1	2.8079	1.88968	-3.14159	0.999154
24	1.50796	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.998608
24	1.50796	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.997879
24	1.50796	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.996958
24	1.50796	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.995846
24	1.50796	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.994555
24	1.50796	0.36	1	-2.25008	1	2.25008	1.25647	-3.14159	0.993099
24	1.50796	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.9915
24	1.50796	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.989781
24	1.50796	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.987965
24	1.50796	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.986078
24	1.50796	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.984143
24	1.50796	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.982182
24	1.50796	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.980215
24	1.50796	0.52	1	1.56366	1	-1.56366	0.0142729	-2.48914e-13	0.978261
24	1.50796	0.54	1	1.49248	1	-1.49248	0.156469	-1.561e-14	0.976334
24	1.50796	0.56	1	1.42474	1	-1.42474	0.291076	-9.1541e-15	0.974448
24	1.50796	0.58	1	-1.36036	1	1.36036	0.417774	5.31495e-16	0.972614
24	1.50796	0.6	1	-1.29924	1	1.29924	0.536455	1.65564e-15	0.970841
24	1.50796	0.62	1	-1.24128	1	1.24128	0.647176	3.25943e-15	0.969138
24	1.50796	0.64	1	1.18634	1	-1.18634	0.750119	-2.96012e-15	0.967508
24	1.50796	0.66	1	1.13428	1	-1.13428	0.845561	2.626e-15	0.965956
24	1.50796	0.68	1	-1.08499	1	1.08499	0.933842	3.92329e-15	0.964484
24	1.50796	0.7	1	1.03832	1	-1.03832	1.01534	4.37378e-16	0.963095
24	1.50796	0.72	1	0.994125	1	-0.994125	1.09047	2.03622e-16	0.961788
24	1.50796	0.74	1	0.952285	1	-0.952285	1.15965	-1.05312e-15	0.960564
24	1.50796	0.76	1	-0.912667	1	0.912667	1.22328	7.26066e-16	0.959421
24	1.50796	0.78	1	-0.875147	1	0.875147	1.28177	9.52782e-16	0.958357
24	1.50796	0.8	1	0.839606	1	-0.839606	1.33551	-1.33009e-15	0.957371
24	1.50796	0.82	1	-0.80593	1	0.80593	1.38488	1.92402e-15	0.956461
24	1.50796	0.84	1	-0.77401	1	0.77401	1.43023	1.24201e-15	0.955623
24	1.50796	0.86	1	0.743745	1	-0.743745	1.47188	-1.96116e-15	0.954855
24	1.50796	0.88	1	-0.715036	1	0.715036	1.51014	1.91147e-15	0.954153
24	1.50796	0.9	1	-0.687793	1	0.687793	1.5453	-1.43691e-16	0.953516
24	1.50796	0.92	1	0.66193	1	-0.66193	1.57762	3.51868e-16	0.95294
24	1.50796	0.94	1	0.637365	1	-0.637365	1.60733	-4.14434e-16	0.952421
24	1.50796	0.96	1	-0.614022	1	0.614022	1.63467	-2.03751e-16	0.951957
24	1.50796	0.98	1	0.59183	1	-0.59183	1.65984	-2.67549e-16	0.951545
24	1.50796	1	1	0.570721	1	-0.570721	1.68302	3.95796e-16	0.951181

25	1.5708	0.02	1	-3.14159	1	2.27194	1.81389	2.70677	1
25	1.5708	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
25	1.5708	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
25	1.5708	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
25	1.5708	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	1
25	1.5708	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999999
25	1.5708	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.999992
25	1.5708	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.999968
25	1.5708	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.999902
25	1.5708	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.999762
25	1.5708	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.999513
25	1.5708	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.999121
25	1.5708	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.998558
25	1.5708	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.997807
25	1.5708	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.996861
25	1.5708	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.995721
25	1.5708	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.9944
25	1.5708	0.36	1	-2.25008	1	2.25008	1.25647	-3.14159	0.992912
25	1.5708	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.991281
25	1.5708	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.989529
25	1.5708	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.987681
25	1.5708	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.985763
25	1.5708	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.983798
25	1.5708	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.981809
25	1.5708	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.979816
25	1.5708	0.52	1	1.56366	1	-1.56366	0.0142729	-2.80028e-13	0.977837
25	1.5708	0.54	1	1.49248	1	-1.49248	0.156469	-1.41909e-14	0.975888
25	1.5708	0.56	1	1.42474	1	-1.42474	0.291076	-4.95847e-15	0.973982
25	1.5708	0.58	1	-1.36036	1	1.36036	0.417774	2.65747e-16	0.97213
25	1.5708	0.6	1	-1.29924	1	1.29924	0.536455	5.5878e-15	0.970342
25	1.5708	0.62	1	-1.24128	1	1.24128	0.647176	3.08788e-15	0.968624
25	1.5708	0.64	1	1.18634	1	-1.18634	0.750119	-2.96012e-15	0.966983
25	1.5708	0.66	1	-1.13428	1	1.13428	0.845561	4.59551e-15	0.965421
25	1.5708	0.68	1	-1.08499	1	1.08499	0.933842	4.75551e-15	0.963941
25	1.5708	0.7	1	1.03832	1	-1.03832	1.01534	5.46723e-16	0.962546
25	1.5708	0.72	1	0.994125	1	-0.994125	1.09047	-8.14489e-16	0.961234
25	1.5708	0.74	1	0.952285	1	-0.952285	1.15965	-1.81902e-15	0.960005
25	1.5708	0.76	1	0.912667	1	-0.912667	1.22328	5.44549e-16	0.95886
25	1.5708	0.78	1	0.875147	1	-0.875147	1.28177	6.92933e-16	0.957795
25	1.5708	0.8	1	0.839606	1	-0.839606	1.33551	-1.33009e-15	0.956808
25	1.5708	0.82	1	-0.80593	1	0.80593	1.38488	2.08435e-15	0.955898
25	1.5708	0.84	1	-0.77401	1	0.77401	1.43023	8.53882e-16	0.955061
25	1.5708	0.86	1	-0.743745	1	0.743745	1.47188	-1.28229e-15	0.954295
25	1.5708	0.88	1	-0.715036	1	0.715036	1.51014	1.76443e-15	0.953597
25	1.5708	0.9	1	-0.687793	1	0.687793	1.5453	3.59226e-16	0.952962
25	1.5708	0.92	1	0.66193	1	-0.66193	1.57762	7.03735e-16	0.952389
25	1.5708	0.94	1	0.637365	1	-0.637365	1.60733	-7.59796e-16	0.951875
25	1.5708	0.96	1	-0.614022	1	0.614022	1.63467	-2.03751e-16	0.951415
25	1.5708	0.98	1	0.59183	1	-0.59183	1.65984	-2.00662e-16	0.951008
25	1.5708	1	1	0.570721	1	-0.570721	1.68302	5.27728e-16	0.950649

26	1.63363	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
26	1.63363	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
26	1.63363	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
26	1.63363	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
26	1.63363	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	1
26	1.63363	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999999
26	1.63363	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.999992
26	1.63363	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.999965
26	1.63363	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.999895
26	1.63363	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.999746
26	1.63363	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.999484
26	1.63363	0.24	1	-2.8079	1	2.8079	1.88968	-3.14159	0.999071
26	1.63363	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.998483
26	1.63363	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.9977
26	1.63363	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.996717
26	1.63363	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.995536
26	1.63363	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.99417
26	1.63363	0.36	1	-2.25008	1	2.25008	1.25647	-3.14159	0.992637
26	1.63363	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.990958
26	1.63363	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.989158
26	1.63363	0.42	1	-1.97092	1	1.97092	0.779064	3.14159	0.987264
26	1.63363	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.9853
26	1.63363	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.983292
26	1.63363	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.981262
26	1.63363	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.979232
26	1.63363	0.52	1	1.56366	1	-1.56366	0.0142729	-3.18921e-13	0.977218
26	1.63363	0.54	1	1.49248	1	-1.49248	0.156469	-1.41909e-14	0.975237
26	1.63363	0.56	1	-1.42474	1	1.42474	0.291076	-1.52568e-15	0.973302
26	1.63363	0.58	1	-1.36036	1	1.36036	0.417774	-2.65747e-16	0.971426
26	1.63363	0.6	1	-1.29924	1	1.29924	0.536455	2.69042e-15	0.969615
26	1.63363	0.62	1	-1.24128	1	1.24128	0.647176	2.91633e-15	0.967878
26	1.63363	0.64	1	1.18634	1	-1.18634	0.750119	-2.66411e-15	0.96622
26	1.63363	0.66	1	-1.13428	1	1.13428	0.845561	3.939e-15	0.964644
26	1.63363	0.68	1	-1.08499	1	1.08499	0.933842	4.87439e-15	0.963153
26	1.63363	0.7	1	-1.03832	1	1.03832	1.01534	1.85886e-15	0.961748
26	1.63363	0.72	1	0.994125	1	-0.994125	1.09047	-1.01811e-15	0.960429
26	1.63363	0.74	1	0.952285	1	-0.952285	1.15965	-8.61643e-16	0.959196
26	1.63363	0.76	1	-0.912667	1	0.912667	1.22328	1.36137e-15	0.958047
26	1.63363	0.78	1	-0.875147	1	0.875147	1.28177	1.38587e-15	0.95698
26	1.63363	0.8	1	0.839606	1	-0.839606	1.33551	-1.33009e-15	0.955993
26	1.63363	0.82	1	-0.80593	1	0.80593	1.38488	1.28268e-15	0.955084
26	1.63363	0.84	1	-0.77401	1	0.77401	1.43023	1.24201e-15	0.954249
26	1.63363	0.86	1	0.743745	1	-0.743745	1.47188	-1.8103e-15	0.953486
26	1.63363	0.88	1	-0.715036	1	0.715036	1.51014	1.76443e-15	0.952792
26	1.63363	0.9	1	-0.687793	1	0.687793	1.5453	0	0.952162
26	1.63363	0.92	1	0.66193	1	-0.66193	1.57762	7.03735e-17	0.951595
26	1.63363	0.94	1	0.637365	1	-0.637365	1.60733	-1.17423e-15	0.951086
26	1.63363	0.96	1	-0.614022	1	0.614022	1.63467	-2.03751e-16	0.950633
26	1.63363	0.98	1	0.59183	1	-0.59183	1.65984	-2.67549e-16	0.950233
26	1.63363	1	1	0.570721	1	-0.570721	1.68302	3.2983e-16	0.949882

27	1.69646	0.02	1	-3.14159	1	2.27194	1.81389	2.70677	1
27	1.69646	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
27	1.69646	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
27	1.69646	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
27	1.69646	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	1
27	1.69646	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999999
27	1.69646	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.999991
27	1.69646	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.999961
27	1.69646	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.999884
27	1.69646	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.999724
27	1.69646	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.999442
27	1.69646	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.999003
27	1.69646	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.998379
27	1.69646	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.997554
27	1.69646	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.996521
27	1.69646	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.995285
27	1.69646	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.99386
27	1.69646	0.36	1	-2.25008	1	2.25008	1.25647	3.14159	0.992264
27	1.69646	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.990522
27	1.69646	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.988659
27	1.69646	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.986703
27	1.69646	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.98468
27	1.69646	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.982615
27	1.69646	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.980532
27	1.69646	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.978452
27	1.69646	0.52	1	1.56366	1	-1.56366	0.0142729	-3.26699e-13	0.976393
27	1.69646	0.54	1	1.49248	1	-1.49248	0.156469	-1.34814e-14	0.974371
27	1.69646	0.56	1	1.42474	1	-1.42474	0.291076	-6.10273e-15	0.972399
27	1.69646	0.58	1	-1.36036	1	1.36036	0.417774	5.31495e-16	0.97049
27	1.69646	0.6	1	-1.29924	1	1.29924	0.536455	1.8626e-15	0.968651
27	1.69646	0.62	1	-1.24128	1	1.24128	0.647176	4.11717e-15	0.966889
27	1.69646	0.64	1	1.18634	1	-1.18634	0.750119	-2.96012e-15	0.96521
27	1.69646	0.66	1	1.13428	1	-1.13428	0.845561	2.2321e-15	0.963616
27	1.69646	0.68	1	-1.08499	1	1.08499	0.933842	4.39884e-15	0.962111
27	1.69646	0.7	1	-1.03832	1	1.03832	1.01534	1.85886e-15	0.960695
27	1.69646	0.72	1	-0.994125	1	0.994125	1.09047	-1.01811e-16	0.959367
27	1.69646	0.74	1	0.952285	1	-0.952285	1.15965	-1.81902e-15	0.958128
27	1.69646	0.76	1	-0.912667	1	0.912667	1.22328	6.35307e-16	0.956975
27	1.69646	0.78	1	0.875147	1	-0.875147	1.28177	2.5985e-16	0.955906
27	1.69646	0.8	1	0.839606	1	-0.839606	1.33551	-1.74575e-15	0.95492
27	1.69646	0.82	1	-0.80593	1	0.80593	1.38488	1.76368e-15	0.954012
27	1.69646	0.84	1	-0.77401	1	0.77401	1.43023	1.70776e-15	0.953181
27	1.69646	0.86	1	-0.743745	1	0.743745	1.47188	-1.28229e-15	0.952423
27	1.69646	0.88	1	-0.715036	1	0.715036	1.51014	1.2498e-15	0.951734
27	1.69646	0.9	1	-0.687793	1	0.687793	1.5453	7.18453e-17	0.951111
27	1.69646	0.92	1	0.66193	1	-0.66193	1.57762	4.22241e-16	0.950551
27	1.69646	0.94	1	0.637365	1	-0.637365	1.60733	-7.59796e-16	0.950051
27	1.69646	0.96	1	-0.614022	1	0.614022	1.63467	-2.03751e-16	0.949607
27	1.69646	0.98	1	0.59183	1	-0.59183	1.65984	-6.01985e-16	0.949216
27	1.69646	1	1	0.570721	1	-0.570721	1.68302	2.63864e-16	0.948875

28	1.75929	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
28	1.75929	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
28	1.75929	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
28	1.75929	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
28	1.75929	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	1
28	1.75929	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999998
28	1.75929	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.999989
28	1.75929	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.999956
28	1.75929	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.999871
28	1.75929	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.999695
28	1.75929	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.999388
28	1.75929	0.24	1	-2.8079	1	2.8079	1.88968	-3.14159	0.998913
28	1.75929	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.998244
28	1.75929	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.997362
28	1.75929	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.996265
28	1.75929	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.994959
28	1.75929	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.993458
28	1.75929	0.36	1	2.25008	1	-2.25008	1.25647	-3.14159	0.991784
28	1.75929	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.989962
28	1.75929	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.98802
28	1.75929	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.985987
28	1.75929	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.983889
28	1.75929	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.981753
28	1.75929	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.979604
28	1.75929	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.977462
28	1.75929	0.52	1	1.56366	1	-1.56366	0.0142729	-2.87807e-13	0.975347
28	1.75929	0.54	1	1.49248	1	-1.49248	0.156469	-1.34814e-14	0.973275
28	1.75929	0.56	1	1.42474	1	-1.42474	0.291076	-3.05137e-15	0.971258
28	1.75929	0.58	1	-1.36036	1	1.36036	0.417774	2.65747e-16	0.969309
28	1.75929	0.6	1	-1.29924	1	1.29924	0.536455	2.69042e-15	0.967435
28	1.75929	0.62	1	-1.24128	1	1.24128	0.647176	4.80337e-15	0.965644
28	1.75929	0.64	1	1.18634	1	-1.18634	0.750119	-3.25614e-15	0.96394
28	1.75929	0.66	1	-1.13428	1	1.13428	0.845561	3.5451e-15	0.962325
28	1.75929	0.68	1	-1.08499	1	1.08499	0.933842	3.92329e-15	0.960804
28	1.75929	0.7	1	-1.03832	1	1.03832	1.01534	9.84101e-16	0.959374
28	1.75929	0.72	1	0.994125	1	-0.994125	1.09047	-1.01811e-15	0.958037
28	1.75929	0.74	1	0.952285	1	-0.952285	1.15965	-9.57381e-16	0.956791
28	1.75929	0.76	1	0.912667	1	-0.912667	1.22328	6.35307e-16	0.955635
28	1.75929	0.78	1	-0.875147	1	0.875147	1.28177	1.0394e-15	0.954565
28	1.75929	0.8	1	0.839606	1	-0.839606	1.33551	-1.66262e-15	0.95358
28	1.75929	0.82	1	-0.80593	1	0.80593	1.38488	1.92402e-15	0.952676
28	1.75929	0.84	1	-0.77401	1	0.77401	1.43023	1.24201e-15	0.95185
28	1.75929	0.86	1	-0.743745	1	0.743745	1.47188	-1.28229e-15	0.951098
28	1.75929	0.88	1	-0.715036	1	0.715036	1.51014	1.69091e-15	0.950417
28	1.75929	0.9	1	-0.687793	1	0.687793	1.5453	0	0.949804
28	1.75929	0.92	1	0.66193	1	-0.66193	1.57762	1.40747e-16	0.949254
28	1.75929	0.94	1	0.637365	1	-0.637365	1.60733	-4.83506e-16	0.948765
28	1.75929	0.96	1	-0.614022	1	0.614022	1.63467	-1.35834e-16	0.948333
28	1.75929	0.98	1	0.59183	1	-0.59183	1.65984	-4.68211e-16	0.947954
28	1.75929	1	1	0.570721	1	-0.570721	1.68302	5.93694e-16	0.947627

29	1.82212	0.02	1	2.27194	1	3.14159	1.81389	2.70677	1
29	1.82212	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
29	1.82212	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
29	1.82212	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
29	1.82212	0.1	1	3.13551	1	-3.13551	1.99996	3.14159	1
29	1.82212	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999998
29	1.82212	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.999987
29	1.82212	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.999949
29	1.82212	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.999852
29	1.82212	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.999656
29	1.82212	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.999317
29	1.82212	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.998797
29	1.82212	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.998069
29	1.82212	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.997119
29	1.82212	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.995942
29	1.82212	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.994548
29	1.82212	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.992953
29	1.82212	0.36	1	-2.25008	1	2.25008	1.25647	-3.14159	0.991182
29	1.82212	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.989263
29	1.82212	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.987224
29	1.82212	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.985097
29	1.82212	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.982909
29	1.82212	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.980688
29	1.82212	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.97846
29	1.82212	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.976245
29	1.82212	0.52	1	1.56366	1	-1.56366	0.0142729	-2.33357e-13	0.974064
29	1.82212	0.54	1	1.49248	1	-1.49248	0.156469	-8.51456e-15	0.971932
29	1.82212	0.56	1	1.42474	1	-1.42474	0.291076	-3.05137e-15	0.969863
29	1.82212	0.58	1	-1.36036	1	1.36036	0.417774	1.32874e-15	0.967867
29	1.82212	0.6	1	-1.29924	1	1.29924	0.536455	1.8626e-15	0.965953
29	1.82212	0.62	1	-1.24128	1	1.24128	0.647176	4.46027e-15	0.964128
29	1.82212	0.64	1	1.18634	1	-1.18634	0.750119	-2.66411e-15	0.962395
29	1.82212	0.66	1	-1.13428	1	1.13428	0.845561	3.2825e-15	0.960758
29	1.82212	0.68	1	-1.08499	1	1.08499	0.933842	4.16107e-15	0.959217
29	1.82212	0.7	1	-1.03832	1	1.03832	1.01534	1.09345e-15	0.957774
29	1.82212	0.72	1	0.994125	1	-0.994125	1.09047	-7.12678e-16	0.956428
29	1.82212	0.74	1	0.952285	1	-0.952285	1.15965	-8.61643e-16	0.955176
29	1.82212	0.76	1	-0.912667	1	0.912667	1.22328	9.9834e-16	0.954016
29	1.82212	0.78	1	-0.875147	1	0.875147	1.28177	9.52782e-16	0.952947
29	1.82212	0.8	1	0.839606	1	-0.839606	1.33551	-1.41323e-15	0.951965
29	1.82212	0.82	1	-0.80593	1	0.80593	1.38488	2.16452e-15	0.951066
29	1.82212	0.84	1	-0.77401	1	0.77401	1.43023	1.55251e-15	0.950247
29	1.82212	0.86	1	0.743745	1	-0.743745	1.47188	-1.35772e-15	0.949504
29	1.82212	0.88	1	-0.715036	1	0.715036	1.51014	1.47036e-15	0.948834
29	1.82212	0.9	1	-0.687793	1	0.687793	1.5453	7.18453e-17	0.948233
29	1.82212	0.92	1	0.66193	1	-0.66193	1.57762	4.92615e-16	0.947696
29	1.82212	0.94	1	0.637365	1	-0.637365	1.60733	-7.59796e-16	0.947222
29	1.82212	0.96	1	-0.614022	1	0.614022	1.63467	1.35834e-16	0.946805
