#1:m	2:T	3:1.abs	4:1.angle	5:2.abs	6:2.angle	7:tr.abs	8:tr.angle	9:rho_ky.tr
4.8	0.16	6.7326e-22	-3.14155	1	-5.23466e-18	1	-5.23466e-18	1
4.8	0.17	1.18456e-20	1.5708	1	-8.17175e-18	1	-8.1599e-18	1
4.8	0.18	1.51563e-19	1.5708	1	4.38302e-18	1	4.53458e-18	1
4.8	0.19	1.48287e-18	0	1	0	1	0	1
4.8	0.2	1.15496e-17	0	1	0	1	0	1
4.8	0.21	7.39851e-17	0	1	0	1	0	1
4.8	0.22	4.00321e-16	0	1	0	1	0	1
4.8	0.23	1.87036e-15	0	1	0	1	0	1
4.8	0.24	7.68545e-15	0	1	0	1	0	1
4.8	0.25	2.82057e-14	0	1	0	1	0	1
4.8	0.26	9.36684e-14	0	1	0	1	0	1
4.8	0.27	2.84621e-13	0	1	0	1	0	1
4.8	0.28	7.98909e-13	0	1	0	1	0	1
4.8	0.29	2.08858e-12	0	1	0	1	0	1
4.8	0.3	5.12175e-12	0	1	0	1	0	1
4.8	0.31	1.18548e-11	0	1	0	1	0	1
4.8	0.32	2.60397e-11	0	1	0	1	0	1
4.8	0.33	5.45395e-11	0	1	0	1	0	1
4.8	0.34	1.09383e-10	0	1	0	1	0	1
4.8	0.35	2.10847e-10	0	1	0	1	0	1
4.8	0.36	3.91925e-10	0	1	0	1	0	1
4.8	0.37	7.04595e-10	0	1	0	1	0	1
4.8	0.38	1.22836e-09	0	1	0	1	0	1
4.8	0.39	2.08156e-09	0	1	0	1	0	1
4.8	0.4	3.43602e-09	0	1	0	1	0	1
4.8	0.41	5.53558e-09	0	1	0	1	0	1
4.8	0.42	8.71902e-09	0	1	0	1	0	1
4.8	0.43	1.34479e-08	0	1	0	1	0	1
4.8	0.44	2.03398e-08	0	1	0	1	0	1
4.8	0.45	3.02073e-08	0	1	0	1	0	1
4.8	0.46	4.4103e-08	0	0.999999	0	0.999999	0	1
4.8	0.47	6.33708e-08	0	0.999999	0	0.999999	0	1
4.8	0.48	8.97037e-08	0	0.999999	0	0.999999	0	1
4.8	0.49	1.25207e-07	0	0.999999	0	0.999999	0	1
4.8	0.5	1.7247e-07	0	0.999998	0	0.999999	0	1
4.8	0.51	2.34639e-07	0	0.999998	0	0.999998	0	1

4.9	0.02	1.61435e-26	1.01169	1	-2.91781e-18	1	-2.91781e-18	1
4.9	0.03	1.61435e-26	1.01169	1	-2.91781e-18	1	-2.91781e-18	1
4.9	0.04	1.61435e-26	1.01169	1	-2.91781e-18	1	-2.91781e-18	1
4.9	0.05	1.61435e-26	1.01169	1	-2.91781e-18	1	-2.91781e-18	1
4.9	0.06	1.61435e-26	1.01169	1	-2.91781e-18	1	-2.91781e-18	1
4.9	0.07	1.53625e-26	1.5708	1	-1.18078e-18	1	-1.18078e-18	1
4.9	0.08	1.76986e-26	2.92534	1	-1.1049e-18	1	-1.1049e-18	1
4.9	0.09	1.35347e-26	0.8858	1	-6.10269e-18	1	-6.10269e-18	1
4.9	0.1	1.40163e-26	-1.88724	1	-3.55255e-18	1	-3.55255e-18	1
4.9	0.11	4.79226e-26	-1.29772	1	-2.07484e-18	1	-2.07484e-18	1
4.9	0.12	3.72344e-26	1.2163	1	2.03186e-17	1	2.03186e-17	1
4.9	0.13	2.02153e-26	0.877139	1	-6.51807e-19	1	-6.51807e-19	1
4.9	0.14	3.55106e-25	-1.6195	1	-9.67221e-19	1	-9.67221e-19	1
4.9	0.15	1.34288e-23	-0.000800565	1	1.02141e-17	1	1.02141e-17	1
4.9	0.16	3.60401e-22	-5.34666e-06	1	1.52877e-17	1	1.52877e-17	1
4.9	0.17	6.57787e-21	-1.5708	1	1.41103e-18	1	1.40445e-18	1
4.9	0.18	8.69579e-20	-1.5708	1	-3.02135e-18	1	-3.10831e-18	1
4.9	0.19	8.76017e-19	0	1	0	1	0	1
4.9	0.2	7.00488e-18	0	1	0	1	0	1
4.9	0.21	4.59522e-17	0	1	0	1	0	1
4.9	0.22	2.54072e-16	0	1	0	1	0	1
4.9	0.23	1.21071e-15	0	1	0	1	0	1
4.9	0.24	5.06561e-15	0	1	0	1	0	1
4.9	0.25	1.89022e-14	0	1	0	1	0	1
4.9	0.26	6.37412e-14	0	1	0	1	0	1
4.9	0.27	1.96448e-13	0	1	0	1	0	1
4.9	0.28	5.58704e-13	0	1	0	1	0	1
4.9	0.29	1.47856e-12	0	1	0	1	0	1
4.9	0.3	3.66732e-12	0	1	0	1	0	1
4.9	0.31	8.57908e-12	0	1	0	1	0	1
4.9	0.32	1.90327e-11	0	1	0	1	0	1
4.9	0.33	4.02368e-11	0	1	0	1	0	1
4.9	0.34	8.1407e-11	0	1	0	1	0	1
4.9	0.35	1.58218e-10	0	1	0	1	0	1
4.9	0.36	2.96387e-10	0	1	0	1	0	1
4.9	0.37	5.36753e-10	0	1	0	1	0	1
4.9	0.38	9.42243e-10	0	1	0	1	0	1
4.9	0.39	1.60719e-09	0	1	0	1	0	1
4.9	0.4	2.66947e-09	0	1	0	1	0	1
4.9	0.41	4.32599e-09	0	1	0	1	0	1
4.9	0.42	6.85194e-09	0	1	0	1	0	1
4.9	0.43	1.06244e-08	0	1	0	1	0	1
4.9	0.44	1.61506e-08	0	1	0	1	0	1
4.9	0.45	2.41014e-08	0	1	0	1	0	1
4.9	0.46	3.53501e-08	0	1	0	1	0	1
4.9	0.47	5.10168e-08	0	0.999999	0	1	0	1
4.9	0.48	7.25189e-08	0	0.999999	0	0.999999	0	1
4.9	0.49	1.01627e-07	0	0.999999	0	0.999999	0	1
4.9	0.5	1.40526e-07	0	0.999999	0	0.999999	0	1
4.9	0.51	1.91883e-07	0	0.999999	0	0.999999	0	1

